Read Processing	Filter Out Low-Complexity Reads with PRINSEQ	kb_PRINSEQ	execReadLibraryPRINSEQ	https://kbase.us/services/narrative_method_store/img?method_id=kb_PRINSEQ/execReadLibraryPRINSEQ&image_name=prinseq-pink_360.png&tag=release	https://github.com/kbaseapps/kb_PRINSEQ	KBaseFile.PairedEndLibrary,KBaseAssembly.PairedEndLibrary,KBaseAssembly.SingleEndLibrary,KBaseFile.SingleEndLibrary	KBaseFile.PairedEndLibrary,KBaseFile.SingleEndLibrary		261	80.8	41m 42s
Genome Assembly	Assemble with metaSPAdes	kb_SPAdes	run_metaSPAdes	https://kbase.us/services/narrative_method_store/img?method_id=kb_SPAdes/run_metaSPAdes&image_name=metaspades-blue.png&tag=release	https://github.com/kbaseapps/kb_SPAdes	KBaseFile.PairedEndLibrary,KBaseAssembly.PairedEndLibrary	KBaseGenomeAnnotations.Assembly	11	1798	67.1	12h 54m
Genome Assembly	Batch Create Assembly Set	kb_SetUtilities	KButil_Batch_Create_AssemblySet	https://kbase.us/services/narrative_method_store/img?method_id=kb_SetUtilities/KButil_Batch_Create_AssemblySet&image_name=kb-blue.png&tag=release	https://github.com/kbaseapps/kb_SetUtilities		KBaseSets.AssemblySet	1	8	100	11.27s
Genome Assembly	Build AssemblySet	kb_SetUtilities	KButil_Build_AssemblySet	https://kbase.us/services/narrative_method_store/img?method_id=kb_SetUtilities/KButil_Build_AssemblySet&image_name=kb-blue.png&tag=release	https://github.com/kbaseapps/kb_SetUtilities	KBaseGenomeAnnotations.Assembly	KBaseSets.AssemblySet	3	143	100	32.52s
Genome Assembly	Compare Assembled Contig Distributions	kb_assembly_compare	run_contig_distribution_compare	https://kbase.us/services/narrative_method_store/img?method_id=kb_assembly_compare/run_contig_distribution_compare&image_name=kb-blue.png&tag=release	https://github.com/kbaseapps/kb_assembly_compare	KBaseGenomeAnnotations.Assembly,KBaseSets.AssemblySet		5	541	93.9	3m 42s
Genome Assembly	Filter Assembled Contigs by Length	kb_assembly_compare	run_filter_contigs_by_length	https://kbase.us/services/narrative_method_store/img?method_id=kb_assembly_compare/run_filter_contigs_by_length&image_name=kb-blue.png&tag=release	https://github.com/kbaseapps/kb_assembly_compare	KBaseGenomes.ContigSet,KBaseGenomeAnnotations.Assembly,KBaseSets.AssemblySet	KBaseGenomeAnnotations.Assembly,KBaseSets.AssemblySet	2	75	57.3	2m 32s
Genome Assembly	Assemble Transcripts using Cufflinks	kb_cufflinks	assemble_transcripts_using_cufflinks	https://kbase.us/services/narrative_method_store/img?method_id=kb_cufflinks/assemble_transcripts_using_cufflinks&image_name=cufflinks-yellow.png&tag=release	https://github.com/kbaseapps/kb_cufflinks	KBaseRNASeq.RNASeqAlignmentSet,KBaseRNASeq.RNASeqAlignment,KBaseSets.ReadsAlignmentSet,KBaseGenomes.Genome		2	299	76.6	6h 14m
Genome Assembly	MaxBin2 Contig Binning	kb_maxbin	run_maxbin2	https://kbase.us/services/narrative_method_store/img?method_id=kb_maxbin/run_maxbin2&image_name=maxbin2-green.png&tag=release	https://github.com/kbaseapps/kb_maxbin	KBaseGenomeAnnotations.Assembly,KBaseFile.PairedEndLibrary,KBaseFile.SingleEndLibrary,KBaseAssembly.PairedEndLibrary,KBaseAssembly.SingleEndLibrary,KBaseMetagenomes.BinnedContigs		13	2571	77.9	2h 11m
Genome Assembly	Assess Quality of Assemblies with QUAST	kb_quast	run_QUAST_app	https://kbase.us/services/narrative_method_store/img?method_id=kb_quast/run_QUAST_app&image_name=quast-blue_360.png&tag=release	https://github.com/kbaseapps/kb_quast	KBaseGenomes.ContigSet,KBaseGenomeAnnotations.Assembly		10	1735	93.5	4m 53s
Genome Assembly	Assemble Transcripts using StringTie	kb_stringtie	run_stringtie	https://kbase.us/services/narrative_method_store/img?method_id=kb_stringtie/run_stringtie&image_name=stringtie-yellow.png&tag=release	https://github.com/kbaseapps/kb_stringtie	KBaseRNASeq.RNASeqAlignmentSet,KBaseRNASeq.RNASeqAlignment,KBaseSets.ReadsAlignmentSet		6	1770	73.0	1h 13m
Genome Assembly	Batch Import Genome from Staging Area	kb_uploadmethods	batch_import_genome_from_staging	https://kbase.us/services/narrative_method_store/img?method_id=kb_uploadmethods/batch_import_genome_from_staging&image_name=data-red.png&tag=release	https://github.com/kbaseapps/kb_uploadmethods	KBaseSets.GenomeSet		2	51	98.0	30m 10s
Genome Annotation	Annotate Domains in a Genome	DomainAnnotation	annotate_domains_in_a_genome	https://kbase.us/services/narrative_method_store/img?method_id=DomainAnnotation/annotate_domains_in_a_genome&image_name=domains-red.png&tag=release	https://github.com/kbaseapps/DomainAnnotation	KBaseGenomes.Genome	KBaseGeneFamilies.DomainAnnotation	7	1231	95.9	1h 52m
Genome Annotation	Annotate Assembly and Re-annotate Genomes with Prokka	ProkkaAnnotation	annotate_contigs	https://kbase.us/services/narrative_method_store/img?method_id=ProkkaAnnotation/annotate_contigs&image_name=prokka.png&tag=release	https://github.com/kbaseapps/ProkkaAnnotation	KBaseGenomeAnnotations.Assembly,KBaseGenomes.Genome	KBaseGenomes.Genome	15	7514	89.8	15m 58s
Genome Annotation	Annotate Microbial Assembly	RAST_SDK	annotate_contigset	https://kbase.us/services/narrative_method_store/img?method_id=RAST_SDK/annotate_contigset&image_name=rast-red.png&tag=release	https://github.com/kbaseapps/RAST_SDK	KBaseGenomes.ContigSet,KBaseGenomeAnnotations.Assembly	KBaseGenomes.Genome	20	12308	89.9	35m 48s
Genome Annotation	Annotate Multiple Microbial Assemblies	RAST_SDK	annotate_contigsets	https://kbase.us/services/narrative_method_store/img?method_id=RAST_SDK/annotate_contigsets&image_name=rast-red.png&tag=release	https://github.com/kbaseapps/RAST_SDK	KBaseGenomes.ContigSet,KBaseGenomeAnnotations.Assembly,KBaseSets.AssemblySet,KBaseSearch.GenomeSet		1	173	76.3	5h 19m
Genome Annotation	Annotate Microbial Genome	RAST_SDK	reannotate_microbial_genome	https://kbase.us/services/narrative_method_store/img?method_id=RAST_SDK/reannotate_microbial_genome&image_name=rast-red.png&tag=release	https://github.com/kbaseapps/RAST_SDK	KBaseGenomes.Genome,KBaseGenomeAnnotations.GenomeAnnotation	KBaseGenomes.Genome	8	3276	88.7	18m 14s
Genome Annotation	Annotate Multiple Microbial Genomes	RAST_SDK	reannotate_microbial_genomes	https://kbase.us/services/narrative_method_store/img?method_id=RAST_SDK/reannotate_microbial_genomes&image_name=rast-red.png&tag=release	https://github.com/kbaseapps/RAST_SDK	KBaseGenomes.Genome,KBaseGenomeAnnotations.GenomeAnnotation,KBaseSearch.GenomeSet,KBaseSearch.GenomeSet		5	576	87.2	4h 41m
Genome Annotation	Batch Create Assembly Set	kb_SetUtilities	KButil_Batch_Create_AssemblySet	https://kbase.us/services/narrative_method_store/img?method_id=kb_SetUtilities/KButil_Batch_Create_AssemblySet&image_name=kb-blue.png&tag=release	https://github.com/kbaseapps/kb_SetUtilities		KBaseSets.AssemblySet	1	8	100	11.27s
Genome Annotation	Build AssemblySet	kb_SetUtilities	KButil_Build_AssemblySet	https://kbase.us/services/narrative_method_store/img?method_id=kb_SetUtilities/KButil_Build_AssemblySet&image_name=kb-blue.png&tag=release	https://github.com/kbaseapps/kb_SetUtilities	KBaseGenomeAnnotations.Assembly	KBaseSets.AssemblySet	3	143	100	32.52s
Genome Annotation	Annotate Domains in a GenomeSet	kb_phylogenomics	run_DomainAnnotation_Sets	https://kbase.us/services/narrative_method_store/img?method_id=kb_phylogenomics/run_DomainAnnotation_Sets&image_name=domains-red.png&tag=release	https://github.com/kbaseapps/kb_phylogenomics	KBaseSearch.GenomeSet		4	350	60.3	10h 11m
Sequence Analysis	Align Reads using Bowtie2	kb_Bowtie2	align_reads_using_bowtie2	https://kbase.us/services/narrative_method_store/img?method_id=kb_Bowtie2/align_reads_using_bowtie2&image_name=bowtie-cyan.png&tag=release	https://github.com/kbaseapps/kb_Bowtie2	KBaseSets.ReadsSet,KBaseRNASeq.RNASeqSampleSet,KBaseAssembly.SingleEndLibrary,KBaseAssembly.PairedEndLibrary,KBaseFile.SingleEndLibrary,KBaseFile.PairedEndLibrary,KBaseGenomes.Genome,KBaseGenomeAnnotations.Assembly,KBaseGenomes.ContigSet		4	1951	83.4	6h 38m
Sequence Analysis	BLASTn nuc-nuc Search	kb_blast	BLASTn_Search	https://kbase.us/services/narrative_method_store/img?method_id=kb_blast/BLASTn_Search&image_name=blast-cyan.png&tag=release	https://github.com/kbaseapps/kb_blast	KBaseSequences.SequenceSet,KBaseGenomes.Feature,KBaseCollections.FeatureSet,KBaseGenomes.Genome,KBaseSearch.GenomeSet	KBaseSequences.SequenceSet	4	608	62.8	1m 49s
Sequence Analysis	BLASTp prot-prot Search	kb_blast	BLASTp_Search	https://kbase.us/services/narrative_method_store/img?method_id=kb_blast/BLASTp_Search&image_name=blast-cyan.png&tag=release	https://github.com/kbaseapps/kb_blast	KBaseSequences.SequenceSet,KBaseGenomes.Feature,KBaseCollections.FeatureSet,KBaseGenomes.Genome,KBaseSearch.GenomeSet	KBaseSequences.SequenceSet	3	1425	73.3	2m 28s
Sequence Analysis	BLASTx nuc-prot Search	kb_blast	BLASTx_Search	https://kbase.us/services/narrative_method_store/img?method_id=kb_blast/BLASTx_Search&image_name=blast-cyan.png&tag=release	https://github.com/kbaseapps/kb_blast	KBaseSequences.SequenceSet,KBaseGenomes.Feature,KBaseCollections.FeatureSet,KBaseGenomes.Genome,KBaseSearch.GenomeSet	KBaseSequences.SequenceSet	5	85	50.6	1m 20s
Sequence Analysis	psiBLAST MSA start prot-prot Search	kb_blast	psiBLAST_msa_start_Search	https://kbase.us/services/narrative_method_store/img?method_id=kb_blast/psiBLAST_msa_start_Search&image_name=blast-cyan.png&tag=release	https://github.com/kbaseapps/kb_blast	KBaseTrees.MSA,KBaseCollections.FeatureSet,KBaseGenomes.Genome,KBaseSearch.GenomeSet	KBaseCollections.FeatureSet	1	16	18.8	58.65s
Sequence Analysis	tBLASTn prot-nuc Search	kb_blast	tBLASTn_Search	https://kbase.us/services/narrative_method_store/img?method_id=kb_blast/tBLASTn_Search&image_name=blast-cyan.png&tag=release	https://github.com/kbaseapps/kb_blast	KBaseSequences.SequenceSet,KBaseGenomes.Feature,KBaseCollections.FeatureSet,KBaseGenomes.Genome,KBaseSearch.GenomeSet	KBaseSequences.SequenceSet	2	34	55.9	1m 13s
Sequence Analysis	tBLASTx nuc-nuc (translated) Search	kb_blast	tBLASTx_Search	https://kbase.us/services/narrative_method_store/img?method_id=kb_blast/tBLASTx_Search&image_name=blast-cyan.png&tag=release	https://github.com/kbaseapps/kb_blast	KBaseSequences.SequenceSet,KBaseGenomes.Feature,KBaseCollections.FeatureSet,KBaseGenomes.Genome,KBaseSearch.GenomeSet	KBaseSequences.SequenceSet	2	47	63.8	1m 18s
Sequence Analysis	GBLOCKS Trim Multiple Sequence Alignment (MSA)	kb_gblocks	run_Gblocks	https://kbase.us/services/narrative_method_store/img?method_id=kb_gblocks/run_Gblocks&image_name=gblocks-cyan.png&tag=release	https://github.com/kbaseapps/kb_gblocks	KBaseTrees.MSA	KBaseTrees.MSA	1	113	75.2	41.63s
Sequence Analysis	Align Reads using HISAT2	kb_hisat2	align_reads_using_hisat2	https://kbase.us/services/narrative_method_store/img?method_id=kb_hisat2/align_reads_using_hisat2&image_name=hisat2-cyan.png&tag=release	https://github.com/kbaseapps/kb_hisat2			1	113	75.2	41.63s
Sequence Analysis	HMMER MSA prot-prot Search	kb_hmmer	HMMER_MSA_Search	https://kbase.us/services/narrative_method_store/img?method_id=kb_hmmer/HMMER_MSA_Search&image_name=hmmer-cyan.png&tag=release	https://github.com/kbaseapps/kb_hmmer			1	113	75.2	41.63s
Sequence Analysis	MUSCLE Multiple Sequence Alignment (DNA)	kb_muscle	MUSCLE_nuc	https://kbase.us/services/narrative_method_store/img?method_id=kb_muscle/MUSCLE_nuc&image_name=muscle-cyan.png&tag=release	https://github.com/kbaseapps/kb_muscle	KBaseFile.SingleEndLibrary,KBaseAssembly.SingleEndLibrary,KBaseCollections.FeatureSet	KBaseTrees.MSA	4	146	35.6	1m 27s
Sequence Analysis	MUSCLE Multiple Sequence Alignment (Protein)	kb_muscle	MUSCLE_prot	https://kbase.us/services/narrative_method_store/img?method_id=kb_muscle/MUSCLE_prot&image_name=muscle-cyan.png&tag=release	https://github.com/kbaseapps/kb_muscle	KBaseCollections.FeatureSet	KBaseTrees.MSA	5	199	76.4	3m 35s
Sequence Analysis	PaperBLAST sequence	kb_paperblast	paperblast_seq	https://kbase.us/services/narrative_method_store/img?method_id=kb_paperblast/paperblast_seq&image_name=paperblast-cyan.png&tag=release	https://github.com/kbaseapps/kb_paperblast			1	59	71.2	2m 2s
Sequence Analysis	Align Reads using TopHat2	kb_tophat2	align_reads_using_tophat2	https://kbase.us/services/narrative_method_store/img?method_id=kb_tophat2/align_reads_using_tophat2&image_name=tophat-cyan.png&tag=release	https://github.com/kbaseapps/kb_tophat2	KBaseSets.ReadsSet,KBaseRNASeq.RNASeqSampleSet,KBaseAssembly.SingleEndLibrary,KBaseAssembly.PairedEndLibrary,KBaseFile.SingleEndLibrary,KBaseFile.PairedEndLibrary,KBaseGenomes.Genome,KBaseGenomeAnnotations.Assembly,KBaseGenomes.ContigSet		2	315	64.4	3h 47m
Comparative Genomics	Compute ANI with FastANI	FastANI	fast_ani	https://kbase.us/services/narrative_method_store/img?method_id=FastANI/fast_ani&image_name=icon.png&tag=release	https://github.com/jayrbolton/FastANI	KBaseGenomeAnnotations.Assembly,KBaseGenomes.Genome		1	571	94.4	1h 44m
Comparative Genomics	Build Feature Set from Genome	FeatureSetUtils	build_feature_set	https://kbase.us/services/narrative_method_store/img?method_id=FeatureSetUtils/build_feature_set&image_name=kb-orange.png&tag=release	https://github.com/kbaseapps/FeatureSetUtils	KBaseGenomes.Genome,KBaseCollections.FeatureSet	KBaseCollections.FeatureSet		260	72.3	1m 47s
Comparative Genomics	Compute Pangenome	GenomeComparisonSDK	build_pangenome	https://kbase.us/services/narrative_method_store/img?method_id=GenomeComparisonSDK/build_pangenome&image_name=kb-purple.png&tag=release	https://github.com/kbaseapps/GenomeComparison	KBaseSearch.GenomeSet,KBaseGenomes.Genome,KBaseGenomeAnnotations.GenomeAnnotation,KBaseGenomes.Pangenome			776	92.5	12m 39s
Comparative Genomics	Compare Genomes from Pangenome	GenomeComparisonSDK	compare_genomes	https://kbase.us/services/narrative_method_store/img?method_id=GenomeComparisonSDK/compare_genomes&image_name=kb-purple.png&tag=release	https://github.com/kbaseapps/GenomeComparison	KBaseGenomes.Pangenome,KBaseGenomes.GenomeComparison		3	393	96.9	2m 51s
Comparative Genomics	Compare Two Proteomes	GenomeProteomeComparison	compare_two_proteomes	https://kbase.us/services/narrative_method_store/img?method_id=GenomeProteomeComparison/compare_two_proteomes&image_name=kb-purple.png&tag=release	https://github.com/kbaseapps/GenomeProteomeComparison	KBaseGenomes.Genome,KBaseGenomeAnnotations.GenomeAnnotation,KBaseGenomes.Genome,KBaseGenomeAnnotations.GenomeAnnotation	GenomeComparison.ProteomeComparison	1	1313	95.5	8m 38s
Comparative Genomics	Build Pangenome with OrthoMCL	PangenomeOrthomcl	build_pangenome_with_orthomcl	https://kbase.us/services/narrative_method_store/img?method_id=PangenomeOrthomcl/build_pangenome_with_orthomcl&image_name=orthomcl-purple.png&tag=release	https://github.com/kbaseapps/PangenomeOrthomcl	KBaseSearch.GenomeSet,KBaseGenomes.Genome,KBaseGenomes.Pangenome		8	1038	86.5	7h 10m
